price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,city
235000.0,2.0,1.0,1270,3008,1.0,0,0,4,1923,0,Seattle
358000.0,2.0,1.5,960,1808,2.0,0,0,3,1993,0,Seattle
716500.0,4.0,2.5,3290,6465,2.0,0,0,3,2002,0,Sammamish
228000.0,4.0,1.75,2000,6120,1.0,0,0,3,1965,1993,Seattle
405000.0,2.0,1.0,1020,8155,1.0,0,0,4,1948,0,Seattle
538000.0,4.0,1.75,1840,9600,1.0,0,0,3,1967,2011,Redmond
530000.0,3.0,1.75,1980,6760,1.0,0,0,4,1973,0,Bellevue
1750000.0,6.0,3.0,3510,5760,2.5,0,0,4,1906,1990,Seattle
636000.0,2.0,1.75,1230,3600,1.5,0,0,5,1925,0,Seattle
535000.0,4.0,2.5,2280,65836,2.0,0,0,3,2004,2003,Woodinville
1500000.0,3.0,1.75,2430,12757,1.0,0,2,4,1952,0,Bellevue
868500.0,3.0,2.5,2920,3942,3.0,0,0,3,2008,0,Renton
530000.0,4.0,2.75,2280,2850,1.5,0,0,4,1930,0,Seattle
450000.0,3.0,2.0,1510,43560,1.0,0,0,3,1954,2005,Woodinville
230000.0,3.0,1.75,950,6000,1.0,0,0,3,1939,1969,Seattle
229000.0,3.0,2.5,1190,3000,2.0,0,0,3,2002,0,Tukwila
437000.0,3.0,1.75,1310,9282,1.0,0,0,4,1976,1992,Redmond
1307000.0,5.0,3.25,2800,3200,1.5,0,0,5,1932,2002,Seattle
595000.0,3.0,2.5,1750,3354,2.0,0,0,4,1991,0,Kirkland
660000.0,3.0,1.75,1320,5750,1.5,0,0,5,1918,0,Seattle
347500.0,4.0,2.5,2460,7350,2.0,0,0,3,1989,0,Federal Way
297950.0,3.0,2.0,1240,10800,1.0,0,0,3,1967,2010,Renton
245000.0,3.0,1.5,1260,7964,1.0,0,0,4,1955,2009,Des Moines
543200.0,6.0,2.25,2820,15600,1.5,0,2,5,1940,0,Burien
1250000.0,4.0,3.25,3820,24166,2.0,0,1,4,1990,0,Mercer Island
413450.0,3.0,2.5,1540,1614,3.0,0,0,3,2008,0,Seattle
330000.0,2.0,2.0,1550,435600,1.5,0,0,2,1972,0,Snoqualmie
424500.0,3.0,1.75,1460,7700,1.0,0,0,3,1979,2014,Redmond
230000.0,3.0,1.0,1390,16000,1.0,0,0,4,1960,2001,Algona
930000.0,3.0,3.25,2640,4080,2.0,0,0,3,1912,2000,Seattle
349000.0,3.0,1.75,1590,9620,1.0,0,0,3,1988,2000,Renton
835000.0,4.0,2.0,1910,6960,1.5,0,0,5,1941,0,Seattle
988500.0,3.0,2.75,2015,16807,2.0,1,4,3,2007,0,Burien
500000.0,3.0,1.75,1410,1197,3.0,0,0,3,2012,1912,Seattle
499000.0,2.0,1.5,1110,957,2.0,0,0,3,2005,0,Seattle
321950.0,2.0,1.25,860,1277,2.0,0,0,3,2007,0,Seattle
494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2011,0,Kenmore
441750.0,2.0,1.5,1020,1060,3.0,0,0,3,2008,0,Seattle
438000.0,2.0,1.0,980,1179,2.0,0,0,3,2010,0,Seattle
985000.0,4.0,2.25,4230,37769,2.0,0,0,3,1989,0,Woodinville
352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1972,0,Renton
839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2013,1923,Renton
765000.0,4.0,2.75,2790,10819,2.0,0,0,3,1996,0,Issaquah
460000.0,4.0,1.75,1750,5500,1.5,0,0,5,1926,0,Seattle
224500.0,4.0,1.0,1430,8355,1.5,0,0,4,1983,0,Auburn
254000.0,3.0,2.5,1850,4597,2.0,0,0,3,2003,0,Covington
255000.0,2.0,1.0,960,28717,1.0,0,0,4,1984,0,Vashon
610000.0,3.0,3.0,2480,45302,1.0,0,0,4,1976,1992,Woodinville
920000.0,4.0,3.0,3750,11025,2.0,0,0,3,1976,0,Sammamish
402500.0,4.0,2.5,2600,11951,2.0,0,0,3,1988,2000,Federal Way
280950.0,3.0,1.75,1390,8700,1.0,0,3,4,1912,1989,Renton
604000.0,4.0,2.5,2260,7753,2.0,0,0,3,1989,0,Issaquah
565000.0,4.0,2.25,2470,7447,2.0,0,0,3,1984,0,Lake Forest Park
255000.0,2.0,1.0,810,7980,1.0,0,0,1,1928,0,Seattle
445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1959,0,Seattle
2400000.0,3.0,2.25,3000,11665,1.5,1,4,3,2001,0,Sammamish
195000.0,2.0,1.0,720,18000,1.0,0,0,3,1950,2005,Seattle
275000.0,3.0,1.5,1390,48257,1.0,0,0,3,1922,2013,Fall City
387000.0,3.0,2.25,1445,1606,2.0,0,0,3,2003,0,Issaquah
490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1910,0,Seattle
505000.0,3.0,2.5,2100,5824,2.0,0,2,3,1999,0,Snoqualmie
303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1973,0,Kirkland
270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1953,0,Seattle
323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1977,2004,Renton
382000.0,3.0,3.25,1410,1253,3.0,0,0,3,2005,0,Seattle
1370000.0,4.0,2.75,3720,9450,1.0,0,4,5,1962,0,Bellevue
280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1977,0,Auburn
260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1969,0,Federal Way
201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1959,0,Kent
1157200.0,4.0,4.25,5860,52889,2.0,0,0,4,1996,0,Woodinville
536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1926,0,Seattle
248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2006,0,Algona
532000.0,5.0,3.0,3480,57499,1.0,0,0,4,1976,1992,Issaquah
580000.0,4.0,2.5,2840,6268,2.0,0,0,3,1998,2006,Kenmore
463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1905,0,Seattle
742500.0,4.0,2.75,3100,3773,2.0,0,0,3,1919,1996,Seattle
260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1963,0,Kent
590000.0,4.0,2.25,2430,32496,1.0,0,0,3,1993,0,Woodinville
312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1984,0,Kent
566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1980,0,Redmond
511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1963,0,Bellevue
583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2001,0,Redmond
290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1968,0,Auburn
311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1977,0,Renton
325000.0,3.0,2.25,1352,1694,3.0,0,0,3,2007,0,Seattle
491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1987,0,Sammamish
315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1956,0,Burien
360000.0,2.0,1.0,1420,81892,1.0,0,0,3,1956,2001,Renton
330000.0,4.0,2.5,1940,3784,2.0,0,0,3,2003,0,Renton
481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1940,1996,Seattle
234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1977,2004,Black Diamond
251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1962,2003,North Bend
782000.0,4.0,2.5,2830,20345,2.0,0,0,3,1979,2014,Bellevue
833000.0,4.0,2.75,3780,10308,2.0,0,0,3,1999,0,Sammamish
542500.0,4.0,2.5,2330,14289,2.0,0,0,4,1978,2000,Bellevue
851000.0,3.0,2.5,3560,107290,2.0,0,0,3,1987,2000,Redmond
325000.0,4.0,1.5,1470,70800,1.0,0,0,3,1976,0,Ravensdale
415000.0,4.0,2.25,3060,48787,2.0,0,0,3,1992,0,Ravensdale
252500.0,3.0,1.0,1030,6127,1.0,0,0,3,1947,2012,Seattle
465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1968,0,Federal Way
336900.0,3.0,1.75,1780,120661,1.0,0,0,4,1979,0,Duvall
225000.0,3.0,2.5,2000,9202,2.0,0,0,4,1992,0,Maple Valley
270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1969,0,Renton
1702500.0,5.0,4.5,5190,23716,2.0,0,2,3,1987,2000,Mercer Island
536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1925,1992,Seattle
585000.0,4.0,3.25,2400,29252,2.0,0,0,4,1982,2011,Woodinville
445000.0,2.0,2.0,1150,6634,1.0,0,0,3,1940,1996,Seattle
320000.0,4.0,2.25,2310,7490,2.0,0,0,3,1980,0,Renton
769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2006,0,Seattle
557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2012,1912,Kenmore
212000.0,2.0,1.5,1020,1525,2.0,0,0,3,2004,2003,Seattle
376000.0,3.0,2.0,1340,1384,3.0,0,0,3,2008,0,Seattle
800000.0,4.0,3.25,3540,159430,2.0,0,0,3,2007,0,Carnation
2238888.0,5.0,6.5,7270,130017,2.0,0,0,3,2010,0,Issaquah
324000.0,3.0,2.25,998,904,2.0,0,0,3,2007,0,Seattle
549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1979,0,Seattle
320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2003,0,Maple Valley
875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1921,2007,Seattle
265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1962,2003,Kent
394950.0,3.0,2.5,1350,1250,3.0,0,0,3,2006,0,Seattle
842500.0,4.0,2.5,2160,5298,2.5,0,0,4,1902,0,Seattle
368000.0,3.0,2.5,1370,1350,2.0,0,0,3,2007,0,Seattle
1225000.0,4.0,4.5,5420,101930,1.0,0,0,3,2001,0,Redmond
885000.0,4.0,2.5,2830,5000,2.0,0,0,3,1995,0,Seattle
453246.0,3.0,2.5,2010,2287,2.0,0,0,3,2014,0,Issaquah
927000.0,4.0,2.75,3300,12090,2.0,0,0,3,1953,0,Clyde Hill
490000.0,2.0,2.5,1230,1391,2.0,0,0,3,2004,2003,Seattle
341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1952,0,Shoreline
235000.0,1.0,1.0,810,2451,1.0,0,0,5,1941,0,Seattle
1200000.0,3.0,1.75,1560,8078,1.5,1,4,4,1928,0,Mercer Island
560000.0,3.0,2.0,2560,216777,1.0,0,0,3,1986,0,Auburn
900000.0,4.0,3.25,4700,38412,2.0,0,0,3,1978,0,Bellevue
255000.0,2.0,1.0,1220,2500,1.0,0,0,3,1910,2006,Seattle
1575000.0,5.0,2.75,3650,20150,1.0,0,0,4,1975,0,Bellevue
876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1928,1970,Mercer Island
540000.0,4.0,2.25,2540,228254,1.0,0,0,3,1990,2009,Duvall
350000.0,2.0,1.0,910,4500,1.5,0,0,4,1906,1990,Seattle
750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2000,0,Bellevue
582000.0,4.0,1.75,2120,4650,1.0,0,1,3,1951,1994,Seattle
1315000.0,4.0,3.5,3460,3997,2.0,0,0,3,2004,2003,Seattle
372500.0,5.0,3.0,2480,10090,1.0,0,0,3,2004,2003,Seattle
410000.0,3.0,2.25,2200,16921,2.0,0,0,3,1987,2000,Maple Valley
360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1943,0,Seattle
1015000.0,3.0,2.5,2920,34527,1.0,0,4,4,1954,1983,Seattle
225000.0,3.0,1.0,990,8012,1.0,0,0,4,1966,0,Renton
647000.0,4.0,2.5,3040,6887,2.0,0,0,3,1999,0,Sammamish
950000.0,5.0,3.0,4530,258746,1.5,0,0,4,2003,0,Woodinville
185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1961,2001,Auburn
335000.0,3.0,2.5,1940,4927,2.0,0,0,3,2004,2003,Renton
210000.0,3.0,2.5,1040,2643,2.0,0,0,3,2004,2003,Seattle
522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1980,0,Kirkland
770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1954,2014,Seattle
499950.0,3.0,1.0,980,6380,1.0,0,0,3,1941,1994,Seattle
751000.0,4.0,2.5,3110,6142,2.0,0,0,3,2004,2003,Redmond
330000.0,5.0,3.0,2100,7715,1.0,0,0,3,2013,1923,Burien
465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1956,0,Kirkland
850000.0,4.0,1.75,2350,11914,1.0,0,0,4,1961,2001,Mercer Island
947500.0,4.0,2.25,3290,12329,1.5,0,0,4,1968,0,Mercer Island
302000.0,5.0,2.25,2180,7813,2.0,0,0,3,1986,0,Maple Valley
500000.0,2.0,2.25,1290,1334,3.0,0,0,3,2007,0,Seattle
201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1969,0,Kent
265000.0,2.0,1.0,1290,2828,2.0,0,0,3,2008,0,Redmond
870300.0,4.0,2.5,2350,3150,1.5,0,0,4,1910,0,Seattle
339000.0,3.0,1.0,1080,8100,1.0,0,0,4,1955,2009,Shoreline
690000.0,4.0,2.5,2670,13463,2.0,0,0,4,1989,0,Issaquah
788000.0,4.0,3.25,3680,5759,2.0,0,0,3,2003,0,Issaquah
315275.0,3.0,1.75,1440,8040,1.0,0,0,3,1951,1994,Seattle
505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1922,1956,Seattle
368000.0,3.0,1.0,1280,9898,1.0,0,0,3,1968,1997,Woodinville
947500.0,3.0,2.75,2980,27144,1.5,1,2,5,1917,0,Burien
156000.0,3.0,1.0,970,8580,1.0,0,0,3,1959,1989,Federal Way
610000.0,4.0,3.0,2110,5000,1.5,0,2,4,1930,0,Seattle
420000.0,2.0,2.5,1480,1369,3.0,0,0,3,2009,0,Redmond
192000.0,2.0,1.0,700,10540,1.0,0,0,3,1953,0,Normandy Park
910000.0,3.0,2.0,2700,6120,1.0,0,0,4,1962,0,Seattle
1300000.0,4.0,3.25,2330,9687,2.0,0,3,3,1918,0,Seattle
1346400.0,5.0,1.75,3380,20021,1.0,0,0,4,1963,0,Clyde Hill
840000.0,4.0,2.75,2600,2750,1.5,0,0,3,1936,0,Seattle
300000.0,2.0,1.75,1360,8100,1.0,0,0,3,1975,0,Seattle
505000.0,4.0,2.5,2780,6369,1.0,0,0,3,1978,0,Kirkland
110000.0,3.0,1.0,1250,53143,1.0,0,0,5,1945,0,Maple Valley
746000.0,3.0,2.5,2620,8950,2.0,0,0,3,1992,0,Bellevue
211000.0,3.0,1.5,1350,7620,1.0,0,0,5,1941,0,Burien
675000.0,4.0,3.0,2400,3340,1.0,0,0,4,1964,0,Seattle
734200.0,4.0,2.5,2760,5000,1.5,0,0,5,1928,1970,Seattle
1225000.0,4.0,2.25,3070,16028,1.0,0,3,3,1976,0,Mercer Island
615000.0,2.0,1.75,2040,28593,1.5,1,3,4,1919,1990,Vashon
630000.0,4.0,2.0,1770,6000,2.0,0,0,5,1911,1981,Seattle
1264000.0,4.0,3.75,3490,9170,2.0,0,0,3,2012,1912,Bellevue
301500.0,2.0,1.5,830,1333,2.0,0,0,3,2005,0,Seattle
369000.0,2.0,2.5,980,895,2.0,0,0,3,2009,0,Seattle
635000.0,3.0,2.5,1570,1433,3.0,0,0,3,2010,0,Seattle
1033888.0,4.0,3.25,3270,5187,2.0,0,0,3,2014,0,Redmond
383000.0,4.0,2.5,2160,6223,2.0,0,0,3,2010,0,Maple Valley
1050000.0,4.0,3.75,3280,11000,2.0,0,0,3,2008,0,Kirkland
455000.0,4.0,2.5,3360,7685,2.0,0,0,3,2001,0,Renton
819900.0,5.0,2.75,3150,7119,2.0,0,0,3,2013,1923,Redmond
625000.0,3.0,3.5,1810,1846,2.0,0,0,4,2009,0,Seattle
651000.0,4.0,2.5,2740,7140,2.0,0,0,3,1993,0,Sammamish
480000.0,5.0,4.75,3830,35000,1.0,0,0,3,1976,0,Woodinville
757000.0,3.0,3.25,3190,5283,2.0,0,0,3,2007,0,Issaquah
460000.0,3.0,2.25,2350,10450,1.0,0,0,3,1977,2004,Kenmore
267345.0,4.0,2.25,2510,8165,1.0,0,0,4,1972,0,Federal Way
530000.0,2.0,2.0,1680,4950,1.0,0,0,3,2006,0,Redmond
449500.0,3.0,2.0,1770,6610,1.0,0,0,4,1954,1979,Shoreline
289000.0,3.0,1.0,1090,7315,1.0,0,0,5,1981,0,Renton
373000.0,5.0,2.5,3001,5710,2.0,0,0,3,2006,0,Kent
525000.0,5.0,3.0,2450,4591,2.0,0,0,3,1994,0,Seattle
777000.0,3.0,3.25,3610,59677,2.0,0,0,3,2003,0,Issaquah
550000.0,4.0,2.0,2250,7500,1.0,0,0,5,1956,0,Bellevue
523000.0,3.0,1.5,1240,7735,1.0,0,0,4,1957,2001,Bellevue
628000.0,4.0,2.0,2260,6000,1.0,0,0,3,1958,2004,Seattle
581000.0,4.0,1.75,2090,8164,1.0,0,0,4,1963,0,Redmond
245000.0,5.0,1.75,2020,7902,1.0,0,0,3,1962,2003,Seattle
415000.0,3.0,1.75,1960,5000,1.0,0,0,5,1911,1984,Seattle
1895000.0,5.0,2.25,3120,16672,2.0,0,0,4,1969,0,Yarrow Point
225000.0,3.0,1.5,1250,7500,1.0,0,0,3,1967,2011,Kent
287000.0,3.0,2.25,1490,9600,1.0,0,0,4,1987,0,Duvall
799200.0,6.0,3.0,2890,2370,2.5,0,0,3,1906,2014,Seattle
239950.0,3.0,1.0,1900,33888,1.5,0,0,4,1942,1982,Auburn
591000.0,3.0,1.75,1680,2400,1.0,0,0,5,1922,1956,Seattle
700000.0,3.0,2.5,2030,8398,2.0,0,0,4,1975,0,Bellevue
475000.0,4.0,2.5,3740,8700,1.0,0,0,3,2004,2003,Renton
575000.0,3.0,1.75,1580,11750,1.0,0,0,4,1951,1999,Seattle
771000.0,3.0,2.25,1780,6120,1.5,0,0,4,1927,0,Seattle
155000.0,2.0,1.0,910,6232,1.0,0,0,3,1943,2002,Seattle
550000.0,7.0,4.0,3440,8100,2.0,0,0,3,1970,2014,Seattle
645000.0,3.0,2.5,1740,13750,2.0,0,0,4,1975,0,Bellevue
464000.0,5.0,2.5,3400,8970,1.0,0,0,4,1959,0,Shoreline
1050000.0,4.0,3.25,4400,16625,2.0,0,0,3,2003,0,Sammamish
350000.0,3.0,2.5,2010,14298,2.0,0,0,3,1977,2004,Vashon
591000.0,4.0,2.25,2710,38180,2.0,0,0,4,1977,0,Woodinville
2555000.0,4.0,2.5,5300,26211,2.0,1,2,2,1923,0,Seattle
717000.0,3.0,1.5,1310,3880,1.0,0,0,3,1956,2001,Seattle
225000.0,4.0,1.5,1950,12559,1.5,0,0,3,1939,1969,SeaTac
225000.0,3.0,1.0,1040,6535,1.0,0,0,3,1947,2012,Seattle
345000.0,3.0,1.75,1090,7200,1.0,0,0,3,1968,1997,Kirkland
230000.0,2.0,0.75,650,5360,1.0,0,0,4,1931,0,Seattle
385000.0,3.0,2.0,1480,6600,1.0,0,2,3,1943,2002,Seattle
90000.0,2.0,1.0,790,2640,1.0,0,0,3,1973,2013,Kirkland
860000.0,4.0,2.5,3560,11119,1.0,0,2,3,1986,0,Bellevue
675000.0,4.0,2.5,3000,5548,2.0,0,0,3,2006,0,Newcastle
975000.0,4.0,2.5,3490,7494,2.0,0,3,3,2000,0,Bellevue
780000.0,3.0,1.75,2340,10495,1.0,0,0,4,1967,0,Mercer Island
370000.0,3.0,1.75,1650,8254,1.0,0,0,5,1951,0,Shoreline
665000.0,3.0,2.0,1940,5820,1.5,0,0,5,1944,0,Seattle
675000.0,5.0,3.0,3410,9600,1.0,0,0,4,1968,0,Redmond
620000.0,3.0,1.0,1710,4050,1.5,0,0,3,1909,2004,Seattle
1105000.0,4.0,1.5,2740,4000,2.0,0,0,5,1905,0,Seattle
450000.0,3.0,2.75,1250,892,2.0,0,0,3,2010,0,Seattle
450000.0,3.0,2.25,2450,42180,1.0,0,0,4,1978,2000,Covington
530000.0,3.0,1.75,1690,8190,1.0,0,0,4,1958,1972,Bellevue
635000.0,4.0,1.75,1950,13320,1.0,0,0,4,1969,0,Bellevue
580000.0,5.0,2.0,2290,7125,1.0,0,0,3,1964,2000,Bellevue
1550000.0,5.0,3.25,3370,17458,1.0,0,2,5,1982,0,Mercer Island
285000.0,3.0,1.0,1090,8640,1.0,0,0,4,1973,0,Burien
375000.0,3.0,1.0,1190,9486,1.0,0,0,4,1953,1983,Normandy Park
1400000.0,5.0,4.25,3530,7924,2.0,0,0,3,2001,0,Mercer Island
560000.0,3.0,1.0,1440,5000,2.0,0,0,3,1910,2006,Seattle
405000.0,4.0,1.75,2180,13529,1.0,0,0,3,1956,2001,Lake Forest Park
413000.0,4.0,1.0,1410,6000,1.0,0,0,3,1925,2002,Seattle
287600.0,3.0,2.5,1950,8251,2.0,0,0,3,1990,2009,Auburn
1680000.0,5.0,3.25,4860,23723,2.0,0,2,4,1989,0,Mercer Island
225000.0,3.0,1.0,1660,7210,1.0,0,0,3,1963,2008,Auburn
319000.0,3.0,1.0,1390,12823,1.0,0,0,4,1968,0,Woodinville
322500.0,3.0,2.0,1350,14200,1.0,0,0,3,1989,0,Duvall
570000.0,3.0,2.0,1530,5401,1.0,0,0,4,1937,0,Seattle
465000.0,3.0,1.5,1270,5112,1.0,0,0,3,1950,2005,Seattle
435000.0,4.0,2.25,2140,6355,2.0,0,0,3,2002,0,Snoqualmie
502000.0,4.0,2.5,2040,5616,2.0,0,0,3,2012,1912,Kenmore
525000.0,3.0,3.5,2876,5086,2.0,0,0,3,2007,0,Woodinville
525000.0,3.0,2.5,1580,1161,2.0,0,0,3,2008,0,Seattle
660000.0,4.0,3.5,3400,5196,2.0,0,0,3,2012,1912,Snoqualmie
870000.0,4.0,2.5,3520,6773,2.5,0,0,3,2006,0,Seattle
650000.0,4.0,2.5,2210,4861,2.0,0,0,3,2013,1923,Seattle
505000.0,4.0,2.5,2790,5602,2.0,0,0,3,2009,0,Renton
330000.0,3.0,2.5,1450,5008,1.0,0,0,3,2007,0,Seattle
385000.0,4.0,1.75,1620,4980,1.0,0,0,4,1947,1988,Seattle
306000.0,3.0,1.5,1220,1086,3.0,0,0,3,2007,0,Seattle
546000.0,3.0,1.75,2000,5000,1.0,0,0,4,1921,0,Seattle
925000.0,4.0,2.5,2190,7350,2.5,0,0,5,1958,0,Mercer Island
542000.0,4.0,1.75,1900,8250,1.0,0,0,4,1955,2009,Bellevue
800000.0,3.0,1.0,1700,4400,1.5,0,0,4,1906,1990,Seattle
620000.0,5.0,2.5,2540,3832,2.0,0,0,5,1929,0,Seattle
175000.0,2.0,1.0,1170,8925,1.0,0,2,3,1911,1979,Des Moines
740000.0,5.0,5.0,5774,31675,1.0,0,2,3,1984,0,Federal Way
345000.0,3.0,2.25,2120,15003,2.0,0,0,3,1984,0,Renton
510000.0,3.0,1.75,2170,26460,1.0,0,0,3,1986,0,Sammamish
530000.0,4.0,2.75,2450,15002,1.0,0,0,5,1974,0,Normandy Park
155000.0,2.0,1.0,700,5200,1.0,0,0,5,1952,1998,Renton
266000.0,3.0,2.5,1780,7214,1.0,0,0,4,1986,0,Kent
257200.0,3.0,2.0,1850,8250,1.0,0,0,4,1952,0,Auburn
265000.0,3.0,2.0,1570,5706,1.0,0,0,3,1998,2006,Auburn
372220.0,3.0,1.0,1290,5500,1.0,0,0,3,1951,1994,Seattle
337500.0,5.0,2.0,1700,7314,1.0,0,0,3,1956,2001,Seattle
582500.0,2.0,1.5,1159,4800,1.0,0,0,3,1948,1994,Seattle
489200.0,3.0,2.75,1850,9600,1.5,0,0,5,1965,0,Kirkland
405100.0,2.0,1.0,840,3522,1.0,0,0,3,1947,2012,Seattle
372977.0,3.0,2.5,1690,1618,2.0,0,0,3,2014,0,Issaquah
310000.0,3.0,1.0,1050,9876,1.0,0,0,3,1953,0,Kenmore
538000.0,3.0,1.75,1400,3825,1.5,0,0,4,1904,0,Seattle
1400000.0,3.0,2.5,2550,7200,2.0,0,2,3,1981,2013,Seattle
317000.0,3.0,2.5,1840,5011,2.0,0,0,3,2012,1912,Maple Valley
702500.0,3.0,1.5,2360,6750,2.0,0,0,5,1926,0,Seattle
565000.0,4.0,2.5,2240,14667,2.0,0,0,4,1989,0,Newcastle
723000.0,4.0,2.5,2700,4004,2.0,0,0,3,2004,2003,Issaquah
766950.0,3.0,2.5,3030,30007,1.5,0,0,4,1992,0,Woodinville
682000.0,3.0,1.75,1830,5120,1.5,0,2,5,1903,0,Seattle
325000.0,3.0,2.5,2220,6049,2.0,0,0,4,1990,0,Kent
543000.0,3.0,2.5,2090,7640,1.0,0,0,3,1962,2014,Shoreline
525000.0,3.0,1.75,1600,6120,1.5,0,0,3,1924,2011,Seattle
364000.0,4.0,1.75,2010,8625,1.0,0,0,4,1957,2001,Shoreline
394475.0,2.0,1.0,830,4000,1.0,0,0,3,1955,2005,Seattle
316000.0,4.0,2.5,2010,7226,2.0,0,0,3,1995,0,Auburn
339950.0,3.0,1.0,1050,5402,1.5,0,0,4,1906,1990,Seattle
486000.0,4.0,2.5,2150,39449,1.0,0,0,3,1978,0,Fall City
160000.0,3.0,1.0,860,11900,1.0,0,0,4,1963,0,Kent
930000.0,3.0,2.5,3100,20553,1.0,0,0,3,1954,2005,Shoreline
139000.0,3.0,1.0,1100,17334,1.0,0,0,3,1978,0,Auburn
562000.0,3.0,1.5,1830,8000,1.0,0,0,4,1957,2001,Bellevue
299000.0,2.0,1.75,1250,34395,1.0,0,0,4,1950,1983,Federal Way
511000.0,3.0,2.5,1820,4883,2.0,0,0,3,2005,0,Kenmore
499000.0,3.0,2.0,2090,42689,1.5,0,0,3,1959,1998,Ravensdale
356000.0,3.0,3.5,2100,12384,2.0,0,0,3,1980,0,Tukwila
470000.0,4.0,2.5,2310,14023,2.0,0,0,3,1991,0,Duvall
715000.0,4.0,2.25,2060,5649,1.0,0,0,5,1941,0,Seattle
1120000.0,4.0,2.25,4470,60373,2.0,0,0,3,1988,2000,Woodinville
458000.0,3.0,1.0,1660,7500,1.0,0,0,4,1940,2001,Seattle
966000.0,5.0,4.5,3810,8019,2.0,0,0,3,2008,0,Sammamish
305495.0,3.0,1.75,2110,10200,2.0,0,0,4,1966,0,Renton
543000.0,2.0,2.0,2370,217800,1.5,0,0,3,1992,0,Issaquah
340000.0,3.0,2.25,1970,3716,2.0,0,0,3,1997,0,Renton
633100.0,4.0,2.5,2470,33305,2.0,0,0,3,1993,0,Redmond
310000.0,3.0,1.0,1480,7830,1.0,0,0,3,1952,2008,Shoreline
349950.0,5.0,3.0,2257,10117,1.0,0,0,3,2005,0,SeaTac
267800.0,2.0,1.0,700,6000,1.0,0,0,4,1949,1985,Shoreline
234000.0,4.0,2.0,1630,9010,1.0,0,0,4,1975,0,Auburn
740000.0,4.0,2.5,3430,10157,2.0,0,0,3,2000,0,Kirkland
607500.0,5.0,1.75,2220,6000,1.5,0,0,3,1923,1998,Seattle
223000.0,3.0,1.75,1340,7473,1.0,0,0,4,1973,0,Auburn
400000.0,2.0,1.0,980,2130,1.0,0,0,4,1918,1974,Seattle
802000.0,3.0,2.5,2580,13096,2.0,0,0,3,1986,0,Redmond
253000.0,4.0,2.5,2230,4541,2.0,0,0,3,2006,0,Covington
1058000.0,4.0,2.0,2290,11137,1.0,0,0,4,1955,2009,Bellevue
300000.0,3.0,1.0,1260,8280,1.0,0,0,3,1946,0,Seattle
625000.0,4.0,2.75,1680,11180,1.0,0,0,4,1966,0,Redmond
707000.0,4.0,3.25,3200,7081,2.0,0,0,3,2004,2003,Sammamish
950000.0,4.0,2.5,3320,7644,2.0,0,0,3,1995,0,Bellevue
420000.0,4.0,2.5,3040,24123,2.0,0,0,3,1999,0,Auburn
498000.0,4.0,2.75,2270,7375,1.0,0,0,4,1973,0,Kirkland
